view,model,subject,folds,parameters,accuracy,accuracy_percent
ear_only,listennet,qjj,5,3054,0.5993697478991596,59.936974789915965
ear_only,listennet,qyf,5,3054,0.871218487394958,87.1218487394958
ear_only,listennet,xh,5,3054,0.673109243697479,67.31092436974791
ear_only,listennet,ypy,5,3054,0.9649159663865546,96.49159663865547
ear_only,listennet,yyj,5,3054,0.9972689075630253,99.72689075630254
ear_only,listennet,zhf,5,3054,0.9739495798319329,97.39495798319328
ear_only,listennet,zhl,5,3054,0.9888655462184875,98.88655462184876
ear_only,listennet,zn,5,3054,0.9050420168067227,90.50420168067227
ear_only,listennet,zy,5,3054,0.8092436974789916,80.92436974789916
ear_only,mhanet,clt,5,3650,0.9768907563025209,97.68907563025209
ear_only,mhanet,fl,5,3650,0.9722689075630253,97.22689075630254
ear_only,mhanet,kjw,5,3650,0.8991596638655462,89.91596638655463
ear_only,mhanet,ly,5,3650,0.8371848739495797,83.71848739495798
ear_only,mhanet,lyd,5,3650,0.7065126050420167,70.65126050420167
ear_only,mhanet,mym,5,3650,0.9844537815126051,98.44537815126051
ear_only,mhanet,qjj,5,3650,0.6142857142857142,61.42857142857142
ear_only,mhanet,qyf,5,3650,0.8737394957983193,87.37394957983193
ear_only,mhanet,xh,5,3650,0.6918067226890756,69.18067226890756
ear_only,mhanet,ypy,5,3650,0.9588235294117646,95.88235294117646
ear_only,mhanet,yyj,5,3650,0.9966386554621849,99.66386554621849
ear_only,mhanet,zhf,5,3650,0.9892857142857142,98.92857142857142
ear_only,mhanet,zhl,5,3650,0.9834033613445378,98.34033613445378
ear_only,mhanet,zn,5,3650,0.89390756302521,89.390756302521
ear_only,mhanet,zy,5,3650,0.8170168067226891,81.7016806722689
ear_only,hcan,clt,5,14880,0.9722689075630251,97.22689075630251
ear_only,hcan,fl,5,14880,0.9771008403361344,97.71008403361344
ear_only,hcan,kjw,5,14880,0.8913865546218487,89.13865546218487
ear_only,hcan,ly,5,14880,0.8344537815126051,83.44537815126051
ear_only,hcan,lyd,5,14880,0.6663865546218488,66.63865546218489
ear_only,hcan,mym,5,14880,0.9649159663865546,96.49159663865547
ear_only,hcan,qjj,5,14880,0.6092436974789915,60.924369747899156
ear_only,hcan,qyf,5,14880,0.8779411764705882,87.79411764705883
ear_only,hcan,xh,5,14880,0.6569327731092437,65.69327731092437
ear_only,hcan,ypy,5,14880,0.9447478991596638,94.47478991596638
ear_only,hcan,yyj,5,14880,0.9970588235294118,99.70588235294117
ear_only,hcan,zhf,5,14880,0.9794117647058824,97.94117647058825
ear_only,hcan,zhl,5,14880,0.9880252100840335,98.80252100840336
ear_only,hcan,zn,5,14880,0.863655462184874,86.3655462184874
ear_only,hcan,zy,5,14880,0.8178571428571428,81.78571428571428
frontal_ear,stanet,clt,5,1735,0.6880252100840336,68.80252100840336
frontal_ear,stanet,fl,5,1735,0.7852941176470589,78.5294117647059
frontal_ear,stanet,kjw,5,1735,0.5220588235294118,52.20588235294118
frontal_ear,stanet,ly,5,1735,0.6258403361344538,62.58403361344538
frontal_ear,stanet,lyd,5,1735,0.6138655462184874,61.386554621848745
frontal_ear,stanet,mym,5,1735,0.7920168067226891,79.20168067226892
frontal_ear,stanet,qjj,5,1735,0.5560924369747899,55.609243697478995
frontal_ear,stanet,qyf,5,1735,0.6273109243697479,62.73109243697479
frontal_ear,stanet,xh,5,1735,0.5567226890756303,55.67226890756303
frontal_ear,stanet,ypy,5,1735,0.7428571428571429,74.28571428571429
frontal_ear,stanet,yyj,5,1735,0.9296218487394958,92.96218487394958
frontal_ear,stanet,zhf,5,1735,0.9529411764705882,95.29411764705881
frontal_ear,stanet,zhl,5,1735,0.8941176470588236,89.41176470588236
frontal_ear,stanet,zn,5,1735,0.5455882352941177,54.55882352941177
frontal_ear,stanet,zy,5,1735,0.7747899159663866,77.47899159663866
frontal_ear,xanet,clt,5,94418,0.9100840336134454,91.00840336134453
frontal_ear,xanet,fl,5,94418,0.9630252100840335,96.30252100840335
frontal_ear,xanet,kjw,5,94418,0.8357142857142857,83.57142857142857
frontal_ear,xanet,ly,5,94418,0.6388655462184875,63.886554621848745
frontal_ear,xanet,lyd,5,94418,0.6567226890756303,65.67226890756302
frontal_ear,xanet,mym,5,94418,0.9876050420168067,98.76050420168066
frontal_ear,xanet,qjj,5,94418,0.5214285714285715,52.142857142857146
frontal_ear,xanet,qyf,5,94418,0.8636554621848738,86.36554621848738
frontal_ear,xanet,xh,5,94418,0.6802521008403362,68.02521008403362
frontal_ear,xanet,ypy,5,94418,0.9665966386554621,96.65966386554621
frontal_ear,xanet,yyj,5,94418,0.997689075630252,99.7689075630252
frontal_ear,xanet,zhf,5,94418,0.980252100840336,98.0252100840336
frontal_ear,xanet,zhl,5,94418,0.9800420168067226,98.00420168067227
frontal_ear,xanet,zn,5,94418,0.8779411764705882,87.79411764705883
frontal_ear,xanet,zy,5,94418,0.9088235294117647,90.88235294117646
frontal_ear,darnet,clt,5,32810,0.9735294117647058,97.35294117647058
frontal_ear,darnet,fl,5,32810,0.9842436974789915,98.42436974789915
frontal_ear,darnet,kjw,5,32810,0.9189075630252102,91.89075630252101
frontal_ear,darnet,ly,5,32810,0.8653361344537815,86.53361344537815
frontal_ear,darnet,lyd,5,32810,0.6989495798319327,69.89495798319328
frontal_ear,darnet,mym,5,32810,0.9880252100840335,98.80252100840336
frontal_ear,darnet,qjj,5,32810,0.6472689075630251,64.72689075630251
frontal_ear,darnet,qyf,5,32810,0.9094537815126051,90.94537815126051
frontal_ear,darnet,xh,5,32810,0.6947478991596638,69.47478991596638
frontal_ear,darnet,ypy,5,32810,0.984873949579832,98.4873949579832
frontal_ear,darnet,yyj,5,32810,0.9987394957983193,99.87394957983193
frontal_ear,darnet,zhf,5,32810,0.9936974789915967,99.36974789915966
frontal_ear,darnet,zhl,5,32810,0.9974789915966387,99.74789915966386
frontal_ear,darnet,zn,5,32810,0.9247899159663866,92.47899159663866
frontal_ear,darnet,zy,5,32810,0.9163865546218487,91.63865546218487
frontal_ear,dbpnet,clt,5,878722,0.963655462184874,96.3655462184874
